turn_id,speaker,start,stop,utterance,interval,delta,questions,end_question,overlap,n_words,transcript_name
245,5c7e91c1973c990016ea72b0,613.44,614.02,Right.,-0.2199999999999136,0.5799999999999272,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
255,5c7e91c1973c990016ea72b0,624.54,624.96,Mhm.,-0.0800000000000409,0.4200000000000727,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
257,5c7e91c1973c990016ea72b0,627.74,628.46,Right.,0.0800000000000409,0.7200000000000273,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
259,5c7e91c1973c990016ea72b0,633.74,634.36,Oh,-0.1100000000000136,0.6200000000000045,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
261,5c7e91c1973c990016ea72b0,638.24,639.44,yeah,0.1800000000000636,1.2000000000000457,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
264,5eb9af967fbf4b0d17bbe946,643.74,644.16,Okay.,-0.0599999999999454,0.4199999999999591,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
268,5eb9af967fbf4b0d17bbe946,659.24,659.74,Yeah.,-0.6399999999999864,0.5,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
270,5eb9af967fbf4b0d17bbe946,667.04,667.36,Mhm.,-0.0500000000000682,0.32000000000005,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
274,5eb9af967fbf4b0d17bbe946,679.64,679.96,Uh huh.,-0.5199999999999818,0.32000000000005,0,False,True,2,14e34c4e-4e27-42d8-928f-ad4a71f80764
276,5eb9af967fbf4b0d17bbe946,684.84,684.91,Uh,-0.0099999999999909,0.0699999999999363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
278,5eb9af967fbf4b0d17bbe946,684.91,685.76,huh.,-0.4100000000000818,0.8500000000000227,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
280,5eb9af967fbf4b0d17bbe946,687.94,688.26,Yeah.,-0.0199999999999818,0.3199999999999363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
284,5eb9af967fbf4b0d17bbe946,698.14,698.65,Mhm.,-0.0600000000000591,0.5099999999999909,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
286,5eb9af967fbf4b0d17bbe946,700.34,700.96,Yeah.,-0.6599999999999682,0.6200000000000045,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
288,5eb9af967fbf4b0d17bbe946,706.24,706.95,Yeah.,-0.0099999999999909,0.7100000000000364,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
291,5c7e91c1973c990016ea72b0,713.09,713.55,wow.,0.1299999999999954,0.4599999999999227,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
294,5eb9af967fbf4b0d17bbe946,714.04,715.14,Yeah.,-0.1299999999999954,1.1000000000000227,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
296,5eb9af967fbf4b0d17bbe946,715.64,715.85,Yes.,-0.4400000000000545,0.2100000000000363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
299,5c7e91c1973c990016ea72b0,725.04,725.24,Uh huh.,-0.0500000000000682,0.2000000000000454,0,False,True,2,14e34c4e-4e27-42d8-928f-ad4a71f80764
301,5c7e91c1973c990016ea72b0,725.94,726.14,Yeah,-0.169999999999959,0.1999999999999318,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
312,5eb9af967fbf4b0d17bbe946,735.04,735.93,Yeah.,-0.4100000000000818,0.8899999999999864,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
317,5c7e91c1973c990016ea72b0,744.64,745.36,wow.,-0.2599999999999909,0.7200000000000273,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
319,5c7e91c1973c990016ea72b0,747.14,747.34,Yeah.,-0.1000000000000227,0.2000000000000454,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
322,5eb9af967fbf4b0d17bbe946,751.34,751.55,Mhm.,-0.0599999999999454,0.2099999999999227,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
324,5eb9af967fbf4b0d17bbe946,752.74,754.05,Yeah.,-0.6100000000000136,1.3099999999999454,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
326,5eb9af967fbf4b0d17bbe946,754.84,755.25,Yeah.,-0.1100000000000136,0.4099999999999681,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
328,5eb9af967fbf4b0d17bbe946,761.54,762.04,Yeah.,-0.4600000000000364,0.5,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
330,5eb9af967fbf4b0d17bbe946,767.74,767.95,Mhm.,0.2799999999999727,0.2100000000000363,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
332,5eb9af967fbf4b0d17bbe946,774.34,774.85,Okay.,-0.6200000000000045,0.5099999999999909,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
334,5eb9af967fbf4b0d17bbe946,784.34,784.66,Mhm.,-0.1399999999999863,0.3199999999999363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
337,5c7e91c1973c990016ea72b0,790.14,790.55,Yeah.,-0.0500000000000682,0.4099999999999681,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
339,5c7e91c1973c990016ea72b0,798.14,798.99,Right.,-0.2000000000000454,0.8500000000000227,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
343,5c7e91c1973c990016ea72b0,812.64,813.36,Right.,0.0900000000000318,0.7200000000000273,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
345,5c7e91c1973c990016ea72b0,818.04,819.06,Right.,-0.1100000000000136,1.0199999999999818,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
347,5c7e91c1973c990016ea72b0,826.34,826.88,Right.,-0.0599999999999454,0.5399999999999636,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
353,5c7e91c1973c990016ea72b0,833.04,833.55,Right.,-0.2000000000000454,0.5099999999999909,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
355,5c7e91c1973c990016ea72b0,835.64,836.66,Oh really?,-0.4199999999999591,1.0199999999999818,1,True,True,2,14e34c4e-4e27-42d8-928f-ad4a71f80764
360,5eb9af967fbf4b0d17bbe946,840.84,841.22,oh no,-0.2400000000000091,0.3799999999999954,0,False,True,2,14e34c4e-4e27-42d8-928f-ad4a71f80764
365,5c7e91c1973c990016ea72b0,842.0,842.46,Yeah.,-0.0199999999999818,0.4600000000000364,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
367,5c7e91c1973c990016ea72b0,847.04,847.66,Right.,-0.6900000000000546,0.6200000000000045,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
369,5c7e91c1973c990016ea72b0,849.14,850.25,Okay.,0.1799999999999499,1.1100000000000136,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
371,5c7e91c1973c990016ea72b0,852.44,852.84,Yeah,-0.1399999999999863,0.3999999999999772,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
377,5c7e91c1973c990016ea72b0,853.57,854.14,Yeah.,-0.1899999999999408,0.5699999999999363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
379,5c7e91c1973c990016ea72b0,860.64,860.96,Yeah.,-0.1900000000000545,0.32000000000005,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
381,5c7e91c1973c990016ea72b0,867.34,867.85,Right,-0.3500000000000227,0.5099999999999909,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
385,5c7e91c1973c990016ea72b0,870.04,870.66,Yeah.,-0.1000000000000227,0.6200000000000045,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
387,5c7e91c1973c990016ea72b0,872.24,872.86,Right.,0.4800000000000182,0.6200000000000045,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
389,5c7e91c1973c990016ea72b0,876.84,877.16,Yeah.,-0.2199999999999136,0.3199999999999363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
391,5c7e91c1973c990016ea72b0,878.34,879.05,Yeah.,-0.4800000000000182,0.7099999999999227,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
393,5c7e91c1973c990016ea72b0,884.24,884.75,Right.,-0.42999999999995,0.5099999999999909,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
395,5c7e91c1973c990016ea72b0,890.84,891.16,Yeah.,-0.0899999999999181,0.3199999999999363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
410,5eb9af967fbf4b0d17bbe946,904.04,904.25,Mhm.,-0.1600000000000818,0.2100000000000363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
412,5eb9af967fbf4b0d17bbe946,910.34,910.66,Mhm.,-0.3199999999999363,0.3199999999999363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
416,5eb9af967fbf4b0d17bbe946,928.04,928.36,mhm.,-0.3899999999999863,0.32000000000005,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
420,5eb9af967fbf4b0d17bbe946,946.74,947.06,yeah.,-0.5900000000000318,0.3199999999999363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
422,5eb9af967fbf4b0d17bbe946,952.24,953.23,Yeah.,-0.3899999999999863,0.9900000000000092,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
424,5eb9af967fbf4b0d17bbe946,961.24,961.86,Oh,-0.0099999999999909,0.6200000000000045,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
426,5eb9af967fbf4b0d17bbe946,968.74,969.84,yeah.,-0.7999999999999545,1.1000000000000227,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
428,5eb9af967fbf4b0d17bbe946,972.94,973.26,Mhm.,-0.2699999999999818,0.3199999999999363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
430,5eb9af967fbf4b0d17bbe946,977.44,978.66,Yeah.,-0.7999999999999545,1.2199999999999136,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
433,5c7e91c1973c990016ea72b0,990.34,991.18,Okay.,0.2900000000000773,0.8399999999999181,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
436,5eb9af967fbf4b0d17bbe946,993.94,994.56,Um,-0.1399999999999863,0.6199999999998909,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
439,5c7e91c1973c990016ea72b0,1001.94,1003.07,"Oh,",-0.3299999999999272,1.1299999999999957,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
442,5eb9af967fbf4b0d17bbe946,1004.14,1004.55,Yeah.,0.0,0.4099999999999681,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
445,5c7e91c1973c990016ea72b0,1010.44,1011.06,"Yeah,",0.0,0.6199999999998909,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
448,5eb9af967fbf4b0d17bbe946,1035.34,1035.67,Mhm.,-0.0099999999999909,0.3300000000001546,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
450,5eb9af967fbf4b0d17bbe946,1040.74,1041.76,"Yeah,",0.1900000000000545,1.0199999999999818,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
453,5c7e91c1973c990016ea72b0,1054.24,1054.58,Yeah.,0.1900000000000545,0.3399999999999181,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
459,5c7e91c1973c990016ea72b0,1055.19,1055.53,really,-0.0799999999999272,0.3399999999999181,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
462,5eb9af967fbf4b0d17bbe946,1057.24,1057.86,"oh yeah,",-0.0299999999999727,0.6199999999998909,0,False,True,2,14e34c4e-4e27-42d8-928f-ad4a71f80764
466,5eb9af967fbf4b0d17bbe946,1068.64,1068.84,Uh huh.,-0.099999999999909,0.1999999999998181,0,False,True,2,14e34c4e-4e27-42d8-928f-ad4a71f80764
468,5eb9af967fbf4b0d17bbe946,1082.82,1083.75,Yeah.,-0.0700000000001637,0.9300000000000636,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
470,5eb9af967fbf4b0d17bbe946,1085.54,1085.77,Oh,-0.1200000000001182,0.2300000000000182,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
472,5eb9af967fbf4b0d17bbe946,1089.64,1090.17,yeah.,-0.0599999999999454,0.5299999999999727,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
474,5eb9af967fbf4b0d17bbe946,1096.74,1097.06,Mhm.,-0.1400000000001,0.3199999999999363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
476,5eb9af967fbf4b0d17bbe946,1098.34,1098.67,Okay.,-0.3200000000001637,0.3300000000001546,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
478,5eb9af967fbf4b0d17bbe946,1110.14,1110.56,Mhm.,-0.6299999999998818,0.4199999999998454,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
480,5eb9af967fbf4b0d17bbe946,1118.44,1119.06,Yeah.,-0.0699999999999363,0.6199999999998909,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
482,5eb9af967fbf4b0d17bbe946,1120.24,1120.51,Oh,-0.1800000000000636,0.2699999999999818,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
484,5eb9af967fbf4b0d17bbe946,1120.51,1121.55,yeah.,-0.0699999999999363,1.0399999999999636,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
486,5eb9af967fbf4b0d17bbe946,1123.84,1124.25,Yeah.,-0.2400000000000091,0.4100000000000818,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
491,5c7e91c1973c990016ea72b0,1139.94,1140.56,Yeah.,-0.0899999999999181,0.6199999999998909,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
493,5c7e91c1973c990016ea72b0,1151.24,1151.77,Oh yeah.,0.2899999999999636,0.5299999999999727,0,False,False,2,14e34c4e-4e27-42d8-928f-ad4a71f80764
501,5c7e91c1973c990016ea72b0,1181.54,1182.35,Um,-0.0699999999999363,0.8099999999999454,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
503,5c7e91c1973c990016ea72b0,1187.64,1188.17,Right.,-0.0199999999999818,0.5299999999999727,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
506,5eb9af967fbf4b0d17bbe946,1190.04,1190.75,Yeah.,-0.4000000000000909,0.7100000000000364,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
511,5c7e91c1973c990016ea72b0,1207.84,1208.46,Yeah.,0.0799999999999272,0.6200000000001182,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
514,5eb9af967fbf4b0d17bbe946,1223.84,1224.35,Mhm.,-0.3000000000001819,0.5099999999999909,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
516,5eb9af967fbf4b0d17bbe946,1228.34,1228.66,Yeah.,-0.7100000000000364,0.3200000000001637,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
518,5eb9af967fbf4b0d17bbe946,1235.44,1235.86,Mhm.,-0.0899999999999181,0.4199999999998454,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
520,5eb9af967fbf4b0d17bbe946,1253.84,1254.35,Mhm.,-0.290000000000191,0.5099999999999909,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
522,5eb9af967fbf4b0d17bbe946,1259.44,1259.94,Yeah.,-0.2999999999999545,0.5,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
525,5c7e91c1973c990016ea72b0,1270.74,1271.55,Uh,0.2799999999999727,0.8099999999999454,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
529,5c7e91c1973c990016ea72b0,1297.74,1297.95,Mhm.,-0.0199999999999818,0.2100000000000363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
533,5c7e91c1973c990016ea72b0,1306.04,1306.67,Um,-0.4700000000000273,0.6300000000001091,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
536,5eb9af967fbf4b0d17bbe946,1315.64,1316.45,Okay so,-0.1999999999998181,0.8099999999999454,0,False,True,2,14e34c4e-4e27-42d8-928f-ad4a71f80764
542,5eb9af967fbf4b0d17bbe946,1343.84,1344.17,Right.,-0.5,0.3300000000001546,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
544,5eb9af967fbf4b0d17bbe946,1351.44,1351.95,Mhm.,-0.2699999999999818,0.5099999999999909,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
546,5eb9af967fbf4b0d17bbe946,1354.04,1354.75,Yeah.,0.2799999999999727,0.7100000000000364,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
548,5eb9af967fbf4b0d17bbe946,1362.24,1362.45,Right.,-0.8299999999999272,0.2100000000000363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
550,5eb9af967fbf4b0d17bbe946,1373.54,1373.86,Mhm.,-0.0099999999999909,0.3199999999999363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
552,5eb9af967fbf4b0d17bbe946,1377.84,1378.67,Um,-0.4200000000000727,0.8300000000001546,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
555,5c7e91c1973c990016ea72b0,1389.14,1390.16,Mhm,-0.0799999999999272,1.0199999999999818,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
557,5c7e91c1973c990016ea72b0,1393.34,1393.54,"Yeah,",-0.3700000000001182,0.2000000000000454,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
559,5c7e91c1973c990016ea72b0,1401.44,1402.06,wow.,-0.4199999999998454,0.6199999999998909,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
561,5c7e91c1973c990016ea72b0,1414.84,1415.63,Oh,-0.1500000000000909,0.790000000000191,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
563,5c7e91c1973c990016ea72b0,1415.63,1416.06,"yeah,",-0.1499999999998635,0.4299999999998363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
565,5c7e91c1973c990016ea72b0,1416.44,1417.45,Yeah.,-0.4900000000000091,1.009999999999991,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
567,5c7e91c1973c990016ea72b0,1425.64,1426.17,Right.,0.0800000000001546,0.5299999999999727,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
573,5c7e91c1973c990016ea72b0,1434.56,1435.05,Yeah.,-0.3300000000001546,0.4900000000000091,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
575,5c7e91c1973c990016ea72b0,1441.74,1442.55,Mhm,0.0799999999999272,0.8099999999999454,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
581,5c7e91c1973c990016ea72b0,1473.44,1474.06,Right.,0.0,0.6199999999998909,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
583,5c7e91c1973c990016ea72b0,1475.94,1476.45,Right.,-0.1799999999998363,0.5099999999999909,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
586,5eb9af967fbf4b0d17bbe946,1483.44,1483.77,Mhm.,-0.0599999999999454,0.3299999999999272,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
588,5eb9af967fbf4b0d17bbe946,1492.44,1492.85,Uh huh.,-0.6499999999998636,0.4099999999998545,0,False,True,2,14e34c4e-4e27-42d8-928f-ad4a71f80764
590,5eb9af967fbf4b0d17bbe946,1501.14,1501.56,Okay.,-0.1599999999998544,0.4199999999998454,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
592,5eb9af967fbf4b0d17bbe946,1507.04,1507.36,Uh huh.,-0.4700000000000273,0.3199999999999363,0,False,True,2,14e34c4e-4e27-42d8-928f-ad4a71f80764
594,5eb9af967fbf4b0d17bbe946,1518.94,1520.55,Uh huh.,-0.3899999999998726,1.6099999999999,0,False,True,2,14e34c4e-4e27-42d8-928f-ad4a71f80764
596,5eb9af967fbf4b0d17bbe946,1528.34,1528.39,Uh,0.0,0.0500000000001819,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
598,5eb9af967fbf4b0d17bbe946,1528.39,1529.26,huh.,-0.2400000000000091,0.8699999999998909,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
600,5eb9af967fbf4b0d17bbe946,1530.14,1530.76,"Yeah,",-0.2999999999999545,0.6199999999998909,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
602,5eb9af967fbf4b0d17bbe946,1539.74,1539.95,mm,-0.0899999999999181,0.2100000000000363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
607,5c7e91c1973c990016ea72b0,1551.14,1552.16,Right.,-0.209999999999809,1.0199999999999818,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
609,5c7e91c1973c990016ea72b0,1557.54,1557.7,Oh,-0.0799999999999272,0.1600000000000818,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
611,5c7e91c1973c990016ea72b0,1557.7,1557.83,yeah,-0.0599999999999454,0.1299999999998817,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
622,5eb9af967fbf4b0d17bbe946,1559.84,1560.35,Yeah,-0.3300000000001546,0.5099999999999909,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
625,5c7e91c1973c990016ea72b0,1567.14,1567.55,Yeah.,-0.099999999999909,0.4099999999998545,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
627,5c7e91c1973c990016ea72b0,1568.34,1568.85,Right.,-0.1700000000000727,0.5099999999999909,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
629,5c7e91c1973c990016ea72b0,1580.34,1580.84,Yeah.,-0.0299999999999727,0.5,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
637,5c7e91c1973c990016ea72b0,1599.44,1599.94,Yeah.,-0.099999999999909,0.5,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
639,5c7e91c1973c990016ea72b0,1602.74,1603.39,Yeah,0.1800000000000636,0.650000000000091,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
643,5c7e91c1973c990016ea72b0,1604.44,1605.66,yeah,-0.6599999999998545,1.2200000000000273,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
646,5eb9af967fbf4b0d17bbe946,1620.34,1620.96,Yeah.,-0.4000000000000909,0.6200000000001182,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
648,5eb9af967fbf4b0d17bbe946,1623.74,1624.06,Mhm.,0.3800000000001091,0.3199999999999363,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
650,5eb9af967fbf4b0d17bbe946,1632.44,1632.77,Mhm.,-0.3299999999999272,0.3299999999999272,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
656,5eb9af967fbf4b0d17bbe946,1642.54,1643.06,uh,0.0,0.5199999999999818,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
658,5eb9af967fbf4b0d17bbe946,1643.07,1644.17,okay I,-0.0900000000001455,1.1000000000001364,0,False,True,2,14e34c4e-4e27-42d8-928f-ad4a71f80764
663,5c7e91c1973c990016ea72b0,1665.34,1666.17,Oh really?,-0.2200000000000272,0.8300000000001546,1,True,True,2,14e34c4e-4e27-42d8-928f-ad4a71f80764
666,5eb9af967fbf4b0d17bbe946,1671.94,1672.36,Oh,-0.3099999999999454,0.4199999999998454,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
669,5c7e91c1973c990016ea72b0,1679.64,1680.45,Oh,-0.0299999999999727,0.8099999999999454,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
672,5eb9af967fbf4b0d17bbe946,1681.1,1681.34,do a,-0.1700000000000727,0.2400000000000091,0,False,True,2,14e34c4e-4e27-42d8-928f-ad4a71f80764
680,5eb9af967fbf4b0d17bbe946,1688.14,1688.56,Okay.,-0.5699999999999363,0.4199999999998454,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
682,5eb9af967fbf4b0d17bbe946,1695.34,1695.55,Mhm.,-0.4100000000000818,0.2100000000000363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
685,5c7e91c1973c990016ea72b0,1726.54,1727.67,Oh,0.0899999999999181,1.1300000000001091,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
694,5eb9af967fbf4b0d17bbe946,1733.64,1734.27,okay.,-0.209999999999809,0.6299999999998818,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
696,5eb9af967fbf4b0d17bbe946,1735.34,1735.54,Uh huh.,-0.2100000000000363,0.2000000000000454,0,False,True,2,14e34c4e-4e27-42d8-928f-ad4a71f80764
700,5eb9af967fbf4b0d17bbe946,1747.74,1747.95,Yeah.,-0.0199999999999818,0.2100000000000363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
702,5eb9af967fbf4b0d17bbe946,1755.14,1756.45,Oh yeah.,-0.0199999999999818,1.3099999999999454,0,False,True,2,14e34c4e-4e27-42d8-928f-ad4a71f80764
706,5eb9af967fbf4b0d17bbe946,1760.54,1760.77,Yeah.,-0.0799999999999272,0.2300000000000182,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
708,5eb9af967fbf4b0d17bbe946,1772.24,1772.56,Mhm.,-0.5299999999999727,0.3199999999999363,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
710,5eb9af967fbf4b0d17bbe946,1773.34,1773.68,Yeah.,-0.2699999999999818,0.3400000000001455,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
713,5c7e91c1973c990016ea72b0,1774.64,1775.17,Oh please,-0.2199999999997999,0.5299999999999727,0,False,True,2,14e34c4e-4e27-42d8-928f-ad4a71f80764
719,5c7e91c1973c990016ea72b0,1790.94,1791.36,Mhm.,-0.0499999999999545,0.4199999999998454,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
721,5c7e91c1973c990016ea72b0,1802.44,1803.55,Um,0.3900000000001,1.1099999999999,0,False,False,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
725,5c7e91c1973c990016ea72b0,1820.64,1820.84,"Yeah,",-0.0399999999999636,0.1999999999998181,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
727,5c7e91c1973c990016ea72b0,1822.94,1823.44,"yeah,",-0.1699999999998453,0.5,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
730,5eb9af967fbf4b0d17bbe946,1828.54,1828.77,Mhm.,-0.3800000000001091,0.2300000000000182,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
732,5eb9af967fbf4b0d17bbe946,1830.34,1830.96,Yeah.,-0.1000000000001364,0.6200000000001182,0,False,True,1,14e34c4e-4e27-42d8-928f-ad4a71f80764
